,Basic,Basic,Basic,Basic,Basic,,,Basic,Basic,Basic,Basic,Basic,Basic,Basic,,,,Basic,Basic,,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,,,,,,,,,,,,,,Basic,Basic,Basic,Basic,,,,,,,,,Basic,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3728,Chevrolet,Sail Hatchback,1.3 LS ABS,Production,Small car,Hatchback,6.76 Lakhs,,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/sail-hatchback.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/76/29/18223/img/ol/Chevrolet-Sail-Hatchback-Front-view-49911.jpg?t=123535723&amp;t=123535723&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/76/29/18223/img/ol/Chevrolet-Sail-Hatchback-Left-Front-Three-Quarter-49912.jpg?t=123545830&amp;t=123545830&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,168,1124,248,5,5,2,1248,77,4000,205,1750,Manual,5,FWD,,"4, Inline ",,,"4, DOHC ",No ,No ,,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,22.1,40,McPherson Strut ,Twist Axel ,Disc ,Drum ,Power assisted (Electric) ,5.15,Steel Rims ,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Super Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,1 (Driver Only),No ,No ,No ,No ,No ,Yes ,Yes,Yes ,No ,No ,No ,No ,No ,No ,No ,No ,No ,Yes ,With Key,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Fabric,Yes ,Yes ,Manual ,Front &amp; Rear ,Manual ,No ,No ,No ,Bench ,No ,No ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,60:40 split ,No ,Yes ,Front ,No ,Front Only ,No ,No ,No ,No ,No ,No ,Front &amp; Rear,Body Coloured ,Electrically Adjustable ,No ,No ,No ,Body Coloured ,Chrome ,No ,Front ,No ,No ,Internal with Remote ,No ,No ,Yes ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,Front ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,No ,No ,No ,No ,Analog ,No ,Yes ,2 Din ,No ,No ,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,No ,3,100000,
,3729,Chevrolet,Sail Hatchback,1.3 LT ABS,Production,Small car,Hatchback,7.61 Lakhs,,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/sail-hatchback.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/76/29/18223/img/ol/Chevrolet-Sail-Hatchback-Front-view-49911.jpg?t=123535723&amp;t=123535723&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/76/29/18223/img/ol/Chevrolet-Sail-Hatchback-Left-Front-Three-Quarter-49912.jpg?t=123545830&amp;t=123545830&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,168,1124,248,5,5,2,1248,77,4000,205,1750,Manual,5,FWD,,"4, Inline ",,,"4, DOHC ",No ,No ,,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,22.1,40,McPherson Strut ,Twist Axel ,Disc ,Drum ,Power assisted (Electric) ,5.15,Alloy Wheels ,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Super Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,2 (Driver &amp; Co-Driver),No ,No ,No ,No ,No ,Yes ,Yes,Yes ,No ,No ,No ,No ,No ,No ,No ,No ,No ,Yes ,Remote,Yes ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Leather,Yes ,Yes ,Manual ,Front &amp; Rear ,Manual ,No ,No ,No ,Bench ,No ,No ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,60:40 split ,No ,Yes ,Front ,No ,Front Only ,No ,No ,No ,No ,No ,No ,Front &amp; Rear,Body Coloured ,Electrically Adjustable ,No ,Yes ,Yes ,Body Coloured ,Chrome ,No ,Front ,No ,No ,Internal with Remote ,No ,No ,Yes ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,Front ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,No ,No ,No ,No ,Analog ,No ,Yes ,2 Din ,No ,No ,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,No ,3,100000,
,2698,Chevrolet,Sail U-VA [2012-2014],1.2 Base,Discontinued,Small car,Hatchback,,4.29 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,174,1065,248,5,5,2,1199,85,6000,113,5000,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Petrol,Not Applicable,18.2,42,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,No,No ,No ,No ,,,Yes ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,No,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,No ,No ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front Only,,Electrically Adjustable ,No ,No ,No ,Black ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,No ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,No ,,,Yes ,No ,No ,No ,,1 Trip ,No ,No ,No ,No ,Yes ,Yes ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
,2753,Chevrolet,Sail U-VA [2012-2014],1.2 LS,Discontinued,Small car,Hatchback,,4.73 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,174,1065,248,5,5,2,1199,85,6000,113,5000,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Petrol,Not Applicable,18.2,42,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,1 (Driver Only),No ,No ,No ,,,Yes ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,With Key,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,No ,No ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,1 Trip ,No ,No ,No ,No ,Yes ,Yes ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
,2754,Chevrolet,Sail U-VA [2012-2014],1.2 LS ABS,Discontinued,Small car,Hatchback,,4.94 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,174,1065,248,5,5,2,1199,85,6000,113,5000,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Petrol,Not Applicable,18.2,42,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,1 (Driver Only),No ,No ,No ,,,Yes ,Yes,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,With Key,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,No ,No ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,,,,,,No ,Yes ,2 Din ,,,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
,2756,Chevrolet,Sail U-VA [2012-2014],1.2 LT ABS,Discontinued,Small car,Hatchback,,5.58 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,174,1065,248,5,5,2,1199,85,6000,113,5000,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Petrol,Not Applicable,18.2,42,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,2 (Driver &amp; Co-Driver),No ,No ,No ,,,Yes ,Yes,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,Remote,Yes ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,Yes ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,Yes ,Yes ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,,,,,,No ,Yes ,2 Din ,,,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
,2888,Chevrolet,Sail U-VA [2012-2014],1.3 Base,Discontinued,Small car,Hatchback,,5.26 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,174,1065,248,5,5,2,1248,85,6000,113,5000,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Diesel,Not Applicable,22.1,42,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,No,No ,No ,No ,,,Yes ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,No,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,No ,No ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front Only,,Electrically Adjustable ,No ,No ,No ,Black ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,No ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,No ,,,Yes ,No ,No ,No ,,1 Trip ,No ,No ,No ,No ,Yes ,Yes ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
,2699,Chevrolet,Sail U-VA [2012-2014],1.3 LS,Discontinued,Small car,Hatchback,,5.72 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,168,1124,248,5,5,2,1248,77,4000,205,1750,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Diesel,Not Applicable,22.1,40,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,1 (Driver Only),No ,No ,No ,,,Yes ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,With Key,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,No ,No ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,1 Trip ,No ,No ,No ,No ,Yes ,Yes ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
,2750,Chevrolet,Sail U-VA [2012-2014],1.3 LS ABS,Discontinued,Small car,Hatchback,,5.87 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,168,1124,248,5,5,2,1248,77,4000,205,1750,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Diesel,Not Applicable,22.1,40,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,1 (Driver Only),No ,No ,No ,,,Yes ,Yes,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,With Key,No ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,No ,No ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,,,,,,No ,Yes ,2 Din ,,,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
,2751,Chevrolet,Sail U-VA [2012-2014],1.3 LT ABS,Discontinued,Small car,Hatchback,,6.62 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Rear-three-fourth-15122.jpg?t=125232530&amp;t=125232530&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9787/img/l/Chevrolet-Sail-U-VA-Interior-15123.jpg?t=125251953&amp;t=125251953&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,3946,1690,1503,2456,168,1124,248,5,5,2,1248,77,4000,205,1750,Manual,5,FWD,,"4, Inline ",,,,No ,No ,,,,,,,Diesel,Not Applicable,22.1,40,McPherson Strut ,Twist Axel ,Disc ,Drum ,,5.15,,Steel ,175 / 70 R14,175 / 70 R14,Caviar Black;Linen Beige;Sandrift Grey;Misty Lake;Velvet Red;Switchblade Silver;Summit White;,background-color:#1e1d1b;height:100%;background-color:#645b56;height:100%;background-color:#787370;height:100%;background-color:#a1a8b2;height:100%;background-color:#c11a21;height:100%;background-color:#c7c2bf;height:100%;background-color:#dedee6;height:100%;,2 (Driver &amp; Co-Driver),No ,No ,No ,,,Yes ,Yes,No ,No ,No ,,No ,No ,,No ,No ,No ,Yes ,Remote,Yes ,Yes ,Manual,No ,1,Tilt ,No ,No ,No ,,No ,No ,Co-Driver Only ,No ,,Fabric,Yes ,Yes ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,60:40 split ,No ,Yes ,Front ,,Front Only ,,No ,No ,No ,,,Front &amp; Rear,,Electrically Adjustable ,No ,Yes ,Yes ,Body Coloured ,Painted ,No ,Front ,,,Internal with Remote ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,Yes ,,,,,,No ,Yes ,2 Din ,,,No ,4,Yes ,Yes ,Phone &amp; Audio Streaming ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
,1158,Chevrolet,Spark [2007-2012],1,Discontinued,Mini car,Hatchback,,3.15 Lakhs,,3495,1495,1518,2345,,,,5,5,,995,63,5400,90,4200,Manual,5,FWD,8V SOHC ,,,,,,,Sequential Electronic Fuel Injection ,,,,,,Petrol,,13,38,McPherson Strut with Anti roll bars ,Front Gas Filled ,Disc ,Drum ,,4.6,,,155 / 70 R13,155 / 70 R13,Caviar Black;Sanddrift Grey;Misty Lake Metallic;Linen Beige;Velvet Red;Summit white;,background-color:#000000;height:100%;background-color:#535957;height:100%;background-color:#95ACB7;height:100%;background-color:#c6b89;height:100%;background-color:#D70000;height:100%;background-color:#e6e6e4;height:100%;,No,,,,,,,No,,,,,,,,,,,No ,No,,Yes ,Manual,,,No ,,,,,,,,,,Fabric,,,,,,,,,,,,,,,,,,,No ,,,,,Front Only ,,,,,,,No,,,,No ,No ,,,,,,,,No ,,,,,,,,,,,,No ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No ,,No ,,,,,,,
